mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_mean_40,mel_mean_41,mel_mean_42,mel_mean_43,mel_mean_44,mel_mean_45,mel_mean_46,mel_mean_47,mel_mean_48,mel_mean_49,mel_mean_50,mel_mean_51,mel_mean_52,mel_mean_53,mel_mean_54,mel_mean_55,mel_mean_56,mel_mean_57,mel_mean_58,mel_mean_59,mel_mean_60,mel_mean_61,mel_mean_62,mel_mean_63,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,mel_std_40,mel_std_41,mel_std_42,mel_std_43,mel_std_44,mel_std_45,mel_std_46,mel_std_47,mel_std_48,mel_std_49,mel_std_50,mel_std_51,mel_std_52,mel_std_53,mel_std_54,mel_std_55,mel_std_56,mel_std_57,mel_std_58,mel_std_59,mel_std_60,mel_std_61,mel_std_62,mel_std_63,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,spec_centroid,spec_rolloff,spec_bandwidth,zero_crossing_rate,rms,start,end,time_center,abs_start,abs_end,abs_time_center,label,participant
-26.809446,-27.959295,-30.863317,-35.84661,-46.529373,-50.277924,-52.508972,-57.466988,-60.64183,-61.17324,-63.022472,-62.355198,-62.17862,-64.424835,-65.69373,-66.5317,-66.8094,-66.37366,-67.66396,-69.262825,-70.69669,-70.87471,-70.75511,-72.102036,-73.13634,-73.38619,-73.690346,-75.357834,-77.1046,-78.66322,-77.68316,-77.65698,-79.31083,-80.99762,-81.89308,-83.68813,-84.43043,-86.16258,-87.271126,-87.6428,-89.02889,-90.2749,-90.683334,-91.581055,-91.77818,-91.53848,-91.89783,-91.88077,-91.29609,-90.75841,-91.108574,-91.852036,-91.08728,-91.02125,-91.40489,-90.92899,-90.78814,-90.79997,-91.19658,-91.67664,-91.92042,-92.16749,-92.08872,-95.03553,3.1390586,3.4529297,2.7142613,2.8766036,3.3294282,3.1008053,3.3114269,3.161911,2.983742,3.2650836,2.8333616,3.382245,3.1957145,3.0669537,3.1927648,3.0553725,3.221476,3.1244624,2.9189758,2.982497,3.1833913,2.9653742,2.8825536,2.9842649,2.8688035,2.873576,2.9384646,2.7819707,2.7172935,2.714009,2.8847992,2.7314644,2.7335749,2.820845,3.020031,2.7295609,2.8122466,2.884055,2.5253131,2.4731784,2.5115957,2.4082673,2.170748,2.202366,2.428511,3.0420117,2.80382,2.3425786,2.3759341,2.3249612,2.3444822,2.3619494,2.1410444,1.8905883,1.9308764,2.116353,2.254712,2.2398658,2.0300553,1.9810915,1.7540234,1.6274549,1.5302469,1.5991021,-607.5864,123.674065,39.233322,17.124676,24.937122,21.724524,11.383184,14.931496,10.298793,8.021822,5.259337,5.384905,1.9649885,8.610465,5.7613053,4.34618,3.8566856,3.5709429,3.3243222,2.97315,3.2638087,3.063411,3.3041909,3.0640717,3.3011205,3.0237095,0.29311162,0.31465715,0.41613328,0.61455214,0.93520135,0.86934143,0.45895627,0.39100662,0.36680618,0.35662848,0.32298055,0.30793417,0.18565008,0.1739168,0.21179906,0.18707234,0.10998135,0.1420396,0.16122162,0.2229125,0.21035653,0.2246216,0.1918892,0.18662551,325.96280162163015,257.8238856764791,1059.3358312285955,0.009372507613109048,0.0013365645,100.0,110.0,105.0,104.0,114.0,109.0,pranayama,P2
-26.264719,-27.451979,-30.465574,-35.407166,-46.386112,-49.851746,-51.844193,-57.368893,-60.66968,-61.184517,-62.83159,-61.943165,-61.84307,-64.1333,-65.64938,-66.38394,-66.49698,-66.714905,-67.873474,-69.45876,-70.95109,-70.95047,-70.49985,-71.65603,-72.492325,-73.112206,-73.83443,-75.74132,-76.86973,-78.59723,-77.86237,-77.53936,-78.93052,-81.185234,-81.683495,-82.75408,-83.354774,-84.747444,-85.952705,-86.69219,-88.15914,-89.34409,-89.74936,-90.43688,-90.60602,-90.83788,-91.122185,-90.75905,-90.38947,-89.96806,-90.14353,-90.93599,-89.99746,-89.8294,-90.14318,-89.66966,-89.42472,-89.6803,-89.972,-90.38087,-90.65766,-90.815506,-90.80815,-93.92903,3.4018066,3.521853,2.6001418,2.8556285,3.1083832,2.8688629,3.441909,2.8694234,2.9785738,3.3719923,3.2771509,3.7286758,3.5680153,3.4466822,3.3594682,3.0073812,3.1885853,3.2382452,3.2123115,3.458492,3.1058257,3.0379086,3.3276007,3.0325675,3.2037737,2.9549944,2.7281678,3.0576286,3.192402,3.3974876,3.022349,2.9520752,2.9672606,3.043292,3.1313946,3.1077545,3.7999287,4.7984233,4.073948,3.2608125,3.7043154,3.5669298,3.239825,3.4255784,3.7250624,3.4669683,3.8821127,3.7900486,3.2075987,3.3134236,3.586046,3.6108088,3.4698162,3.5124743,3.769928,4.027143,4.2487044,4.1708603,3.9597805,3.856305,3.648426,3.3905191,3.1721642,3.0591023,-602.92365,120.46595,40.489105,18.236456,25.118937,21.184616,11.852757,15.343394,9.555669,8.121244,6.0006742,5.8115373,1.6420211,15.449254,10.589319,5.0338187,4.047863,3.747258,3.9955702,3.2957506,3.9763362,3.1496713,3.560264,3.4325817,2.9729218,3.5885434,0.30705976,0.33241013,0.4453445,0.6631784,0.9531952,0.84002346,0.4275422,0.36859727,0.35875806,0.3557299,0.32588887,0.3159988,0.20549072,0.19280459,0.22787078,0.18207537,0.09948881,0.14567493,0.16000375,0.2139489,0.21356778,0.23050399,0.20016661,0.19970581,349.61848555221957,270.51398682207076,1116.6859831781092,0.009670461136890952,0.0014251902,110.0,120.0,115.0,114.0,124.0,119.0,pranayama,P2
-26.699614,-27.98949,-30.56869,-35.48769,-46.701374,-50.382885,-52.383865,-57.663017,-60.74291,-61.41071,-63.314125,-62.39888,-61.97299,-64.07063,-65.53288,-66.62312,-66.33107,-66.149506,-67.27787,-68.89761,-70.33955,-70.793846,-70.53799,-71.925156,-72.57457,-72.819664,-72.82245,-75.07013,-76.76831,-78.70483,-77.4553,-77.12792,-78.27151,-79.89384,-81.042694,-83.15979,-83.5247,-84.878876,-86.478584,-86.381714,-87.27955,-89.03751,-89.67794,-90.62323,-90.72246,-90.65805,-90.55802,-90.32236,-89.849144,-89.41252,-89.43695,-90.054344,-89.43808,-89.4304,-89.498764,-88.7558,-89.01634,-89.084404,-89.4621,-90.096016,-90.45409,-90.82602,-90.73838,-93.81688,3.0746636,3.3693843,2.6076777,2.775788,3.2078805,3.0709817,3.4174562,3.1093278,2.9842768,3.2228193,2.6891274,3.101311,3.1991203,2.981973,3.029092,2.9517379,3.251573,3.1562974,3.0211515,3.1444707,3.0606282,2.9194891,3.0655897,3.0866396,2.863829,3.141823,3.144045,2.7602036,2.8987641,2.8706148,2.909071,2.8119297,2.8239524,3.5558558,3.424998,3.2134545,3.4263906,3.763269,3.0680828,3.1803203,3.6664224,3.8077044,3.7329977,3.7855482,4.0683703,4.107636,4.1679897,4.185087,3.8426125,3.974794,4.3387647,4.4103017,4.2801557,4.0680285,4.2140784,4.64949,4.4765987,4.405933,4.0888624,4.1223116,4.005604,3.7516243,3.7050176,3.6033313,-601.4274,118.7784,39.62304,17.454779,24.62077,22.051514,11.245937,15.94963,9.996701,8.242397,5.488654,5.4016266,1.7051306,15.622157,12.26923,4.6862864,4.0599236,3.4081368,3.5507867,3.6327834,3.5650692,3.4529278,3.3214295,3.3380651,3.058188,3.1465995,0.29115373,0.31059662,0.41015232,0.62955946,0.9569476,0.85698366,0.44194415,0.3874126,0.35274342,0.33418342,0.30628398,0.29851905,0.19365665,0.16957872,0.19807331,0.16478486,0.08649674,0.1323993,0.16636951,0.22729173,0.21558584,0.22131385,0.19396007,0.195357,368.9854756686133,287.30089227450696,1157.1337691622045,0.010026192720417633,0.001348271,120.0,130.0,125.0,124.0,134.0,129.0,pranayama,P2
-26.435356,-27.972488,-30.762648,-35.603397,-46.474632,-50.020203,-52.35902,-57.47793,-60.73897,-61.05146,-62.79957,-62.44142,-62.300316,-64.61012,-65.564545,-66.32942,-67.00686,-66.76851,-67.71304,-69.624245,-71.110344,-70.97941,-70.592476,-72.1125,-72.702354,-73.00837,-73.93691,-76.119995,-77.19888,-78.36751,-77.62692,-77.18182,-79.098366,-81.28578,-81.46013,-82.334206,-82.91455,-84.25921,-85.48394,-86.672005,-88.43502,-89.62013,-89.78625,-90.464355,-90.40556,-90.25069,-90.60883,-90.89242,-90.261894,-89.807304,-90.069626,-90.66665,-90.08028,-90.27579,-90.643745,-90.03841,-89.65151,-90.00941,-90.61,-91.08021,-91.21909,-91.55507,-91.40331,-94.37139,3.2141361,3.2717166,2.6240704,2.725998,3.1008918,2.9352102,3.4691367,3.0717814,3.3131378,3.2951353,3.0257733,3.1357436,3.3009138,3.3948104,3.2227356,2.9668827,3.2054234,3.4140086,3.423126,3.4254768,3.2012053,2.9667728,3.2916732,3.2185273,3.1994953,3.013832,2.900314,2.9922476,2.8478978,3.0069222,3.3212988,3.0716076,2.9868157,3.0338688,3.5675766,3.9929988,4.6944556,5.818682,5.382717,3.6011503,3.4962595,3.8977888,3.4892135,3.4163346,3.7855973,4.011627,3.8809977,3.791348,3.4142952,3.1745117,3.4390602,3.4608135,3.1072278,2.8671863,3.0243442,3.2586517,3.400993,3.5007958,3.2355428,3.0494645,3.0864189,2.8458922,2.8328452,2.8487093,-603.8383,120.48523,39.10777,19.280624,24.67003,21.231213,11.566256,15.419603,9.892263,7.524583,5.8551855,5.9540553,1.3725493,14.903159,9.028672,5.8651834,4.802289,3.6383977,3.8756492,3.4505432,4.158835,3.1235666,3.9494903,3.6271813,3.156422,3.711679,0.3071924,0.32634312,0.43084532,0.67356086,0.9529,0.8124993,0.41984913,0.3887968,0.3807896,0.36810008,0.34037444,0.32386932,0.19614454,0.17080103,0.21262895,0.1649155,0.103844136,0.15427822,0.16881844,0.22528262,0.22272192,0.22894236,0.21318662,0.2075311,345.96648471858504,285.30245114921695,1100.119050923662,0.009548107598607889,0.0013735426,130.0,140.0,135.0,134.0,144.0,139.0,pranayama,P2
-26.419767,-27.925455,-30.454367,-35.234493,-46.58328,-50.005234,-52.510193,-57.284626,-60.555782,-61.263657,-62.96438,-62.095833,-62.049377,-64.29027,-65.340965,-66.02918,-66.49678,-66.181465,-67.42491,-69.1934,-70.40242,-70.5654,-70.52473,-71.80407,-72.48091,-72.67423,-73.13511,-74.57374,-76.134544,-78.176544,-77.44464,-77.23359,-78.3864,-79.676346,-80.40279,-82.30571,-82.99675,-84.7067,-86.32818,-85.99095,-86.690475,-87.26209,-87.912125,-89.040306,-89.28763,-89.12566,-88.790855,-88.767136,-88.71788,-88.22769,-88.185326,-88.50399,-87.73172,-87.82046,-88.37118,-87.90572,-87.60148,-87.73581,-88.52996,-88.939766,-89.208496,-89.40003,-89.46812,-92.49692,3.2193854,3.5401578,2.6756997,2.7661626,3.21007,2.9924288,3.6055698,3.1051035,2.846227,3.2942276,2.965962,3.2350516,3.121624,3.0244722,3.0308065,2.8356543,3.278846,3.2804267,3.2472782,3.6072612,3.4535625,3.2338014,3.0995483,3.2994528,2.9842343,2.8829474,3.0544932,3.270791,3.2251701,3.369837,3.2407906,2.9872735,3.1270282,3.9408622,4.0885143,3.796756,3.9024444,4.118673,3.4064426,3.2833269,4.0449653,4.528775,4.0127306,4.2825065,4.2944694,4.3437705,4.709727,4.6938267,4.153392,4.310468,4.663418,4.937008,4.5702415,4.748683,4.8785815,5.085782,5.2694745,5.2847066,4.7454076,4.7383556,4.8441787,4.4975777,4.3435917,4.406734,-596.4959,114.685165,40.78326,18.70472,23.709599,22.312763,11.566792,15.101232,10.0840435,8.597932,5.360681,5.319304,2.0774071,18.651335,13.966409,5.503914,4.3949723,3.6667447,3.3158815,3.3546298,3.6225955,3.2863657,3.3121517,3.3760314,3.303178,3.0421035,0.2943508,0.30984408,0.4037709,0.6318187,0.9588771,0.848273,0.42571926,0.37036428,0.3417354,0.32268795,0.30097213,0.29785043,0.19381845,0.17071964,0.19975732,0.16239227,0.084609345,0.14032924,0.17099297,0.21858239,0.20250426,0.20613407,0.18887648,0.19361903,400.2228322827549,321.2993719185035,1228.567471952847,0.009829067575406032,0.0014047044,140.0,150.0,145.0,144.0,154.0,149.0,pranayama,P2
-26.424765,-27.754692,-30.774368,-35.743176,-46.646404,-49.961243,-52.20771,-57.497204,-60.78541,-61.06243,-63.013508,-62.422897,-61.933346,-64.15793,-65.661934,-66.64836,-67.011444,-66.68764,-67.93773,-69.59925,-70.82467,-70.8148,-70.53681,-71.90479,-72.7138,-73.22272,-73.815735,-75.5237,-76.866646,-78.33264,-77.62168,-77.56158,-79.09026,-81.0538,-81.57126,-83.29027,-84.10782,-86.00032,-86.95349,-87.293015,-88.7305,-89.70687,-89.95027,-91.06603,-91.07105,-90.950645,-91.311134,-91.27661,-90.38683,-89.84955,-90.08292,-90.8233,-90.033966,-90.29913,-90.841644,-89.98397,-89.4141,-90.1906,-90.74158,-91.287476,-91.688515,-91.78545,-91.7825,-94.996956,3.0105267,3.5942192,3.016325,3.3917108,3.2156157,2.804943,3.1787186,3.033046,3.131837,3.3367496,2.900111,3.2602272,3.2689056,3.105195,3.2484055,2.9874015,3.5115552,3.3027313,3.172287,3.097797,3.0518265,3.206342,2.8678079,2.9181414,2.871616,2.906379,2.863493,2.7297976,2.871319,2.7074625,3.1967957,2.8843827,2.5959208,2.6536918,2.8896382,2.8717954,2.719049,2.9523082,2.8119867,2.5581005,2.4947615,2.558363,2.4739776,2.3641114,2.5528476,3.112555,2.944937,2.890607,2.9940789,2.9828007,3.025227,3.0840118,2.9431472,2.7036552,2.4768856,3.1525886,3.4985554,2.820893,2.5752525,2.5505953,2.1689577,2.14346,2.176605,2.1177895,-605.16034,121.66038,39.70587,18.089848,24.416868,22.580599,10.914285,15.057411,9.944422,8.222814,5.519254,5.728458,2.097845,10.699336,6.890935,3.943419,3.908399,3.6377897,3.602395,3.6614118,3.2310789,3.3047686,3.3418205,3.2929115,3.2219563,3.208492,0.28481326,0.3143078,0.42729717,0.63140565,0.9415512,0.853322,0.4486689,0.3773383,0.33519584,0.30973023,0.28313866,0.28311148,0.20431888,0.18747811,0.22249109,0.18698297,0.10018635,0.14855938,0.17134605,0.21484585,0.19868086,0.20693323,0.18294656,0.1933462,333.1626711960451,263.6193649398202,1079.8864527098342,0.009168585049303945,0.0013981137,150.0,160.0,155.0,154.0,164.0,159.0,pranayama,P2
-25.976015,-27.462664,-30.610786,-35.451214,-46.342644,-49.84395,-52.131584,-57.216747,-59.91633,-60.1297,-62.409424,-61.525288,-61.322197,-63.66771,-65.01051,-66.18236,-66.46057,-66.39307,-67.01692,-68.131256,-69.577515,-69.42662,-69.25633,-70.870476,-71.15146,-71.11732,-71.584274,-73.33149,-74.692024,-76.18134,-75.39966,-75.72906,-77.61503,-79.39707,-80.0028,-81.56274,-81.67471,-82.49759,-84.14978,-85.03702,-86.45371,-87.05512,-87.8055,-89.51079,-89.40818,-89.37522,-89.09901,-88.65302,-88.121544,-87.74847,-88.01086,-88.728004,-88.80614,-89.30366,-89.57566,-89.36488,-89.67845,-90.062065,-90.57932,-91.01771,-91.34168,-91.4786,-91.48369,-92.10346,3.4739578,3.467508,2.8298168,3.109261,3.1109843,2.9902155,3.5380003,3.2102408,3.6765487,3.9217541,3.8866072,3.7803643,3.7156389,3.82077,4.0463266,3.7348385,3.41753,3.7049253,3.8556726,4.623922,5.0394115,4.7518644,4.5331864,4.8400435,4.9217553,5.1605725,5.831635,5.738447,5.676732,5.989657,5.7661605,5.2350297,5.218313,5.719877,5.4326444,5.203647,5.800453,6.7240295,6.095916,5.262339,5.3482347,6.4759836,6.4931297,5.14132,5.3507104,5.1690383,4.969276,5.2254186,5.4106836,5.8192105,5.9274635,5.880353,5.43101,4.704192,4.3362103,4.051064,3.8322024,3.3305175,2.722085,2.1228027,1.7846885,1.5141041,1.385852,1.0860277,-594.77747,119.31534,34.75037,19.835041,24.13662,22.842644,11.280806,13.883055,10.223916,7.097378,7.576522,4.794413,2.2194088,26.674498,7.5985627,11.516831,5.758907,5.1414595,5.52687,4.683584,4.152061,3.6196606,4.9717855,3.4205794,3.7116897,4.464313,0.29938492,0.32711577,0.4352837,0.6490376,0.9454729,0.8538435,0.44976434,0.39341626,0.3637471,0.34571248,0.31526658,0.30433244,0.18280344,0.17545438,0.21653794,0.17545646,0.10641435,0.14563072,0.17910458,0.23976667,0.2209257,0.22257487,0.1860886,0.18005407,353.0435865194961,330.8918893198956,1081.828990401482,0.009373640516241299,0.0014874764,160.0,170.0,165.0,164.0,174.0,169.0,pranayama,P2
-25.60371,-27.252838,-30.664318,-35.65775,-46.718597,-50.091263,-51.927197,-56.910164,-59.914776,-60.402027,-62.402805,-61.384594,-60.817158,-63.246593,-64.74903,-65.63522,-65.84879,-65.88873,-66.815186,-68.13426,-69.11857,-69.4372,-68.83188,-69.96961,-70.68978,-70.97322,-71.53183,-72.935646,-74.37496,-75.94292,-75.61401,-75.40815,-76.59224,-78.3406,-79.266365,-81.07285,-81.50136,-82.982,-84.12748,-84.420715,-85.398735,-86.25569,-86.78835,-88.00132,-88.05112,-88.41583,-88.375595,-88.140785,-88.20162,-87.34191,-87.40034,-87.54191,-87.19197,-87.3408,-87.80341,-87.45668,-87.49997,-87.7348,-88.26442,-88.64235,-88.787506,-88.90587,-88.84856,-90.83946,3.4531698,3.4626646,2.9198148,3.046192,3.3750007,3.0261352,3.5836809,3.6279516,3.488252,3.8096337,3.4282026,3.741618,3.9572258,3.8445458,3.7800663,3.7969193,3.881697,3.907336,3.919735,4.25096,4.4332304,4.44585,4.3563066,4.574499,4.910622,4.9135985,5.2649684,5.378494,5.4051332,5.6747127,5.2283006,4.7175617,5.2455993,5.623307,5.249436,5.2700305,5.598816,5.770628,5.751072,5.4910345,5.7805634,6.8128595,6.3646517,5.834975,6.091375,5.8422923,5.9876738,6.045714,5.5757732,6.176122,6.493793,6.8979325,6.43754,6.086725,5.9181194,5.738543,5.9425845,5.765616,5.477474,5.5747457,5.5423717,5.471147,5.3766346,4.5145226,-589.05316,114.52806,36.890484,18.033615,24.65406,22.147297,11.595864,14.301434,9.854556,8.4213705,6.747016,5.231777,3.1035519,29.47421,15.762683,10.379751,5.029208,4.2820697,5.3920903,3.8057907,3.752954,3.3934407,4.0198584,3.6250448,3.3622737,3.95951,0.33141103,0.34620768,0.4394216,0.6122075,0.92210746,0.85594696,0.4753866,0.41855177,0.39727953,0.38665795,0.34760064,0.3385742,0.21714042,0.18813902,0.21370213,0.20181748,0.1362768,0.14707126,0.1698032,0.24534856,0.23259337,0.23960656,0.20723772,0.21152547,408.9116129917503,374.18312019649073,1225.6566613417242,0.009593423723897912,0.001567532,170.0,180.0,175.0,174.0,184.0,179.0,pranayama,P2
-27.108252,-28.00245,-30.713642,-35.575325,-46.34457,-49.61921,-51.839264,-57.171658,-60.42258,-60.703964,-62.726925,-62.198185,-61.872543,-64.0337,-65.24311,-66.201324,-66.39452,-66.39335,-67.7518,-69.04743,-70.289314,-70.1182,-69.8641,-71.56176,-72.171005,-72.440346,-73.267715,-75.21713,-76.5403,-77.163376,-76.01093,-76.295265,-77.94485,-79.89967,-80.1985,-81.03405,-81.30456,-82.94348,-84.376785,-85.729485,-86.819984,-88.37066,-88.98838,-89.46572,-89.33724,-88.53883,-87.99336,-88.48294,-87.97506,-86.81424,-87.25754,-88.10698,-88.07238,-88.51667,-88.7582,-87.83845,-87.17224,-87.84426,-88.818,-88.96493,-89.41506,-89.73783,-89.55784,-92.665985,3.247526,3.4824378,2.6452184,2.7776322,3.2658968,2.943997,3.5103989,3.3461192,3.2572217,3.3936198,3.1342475,3.1559513,3.3540947,3.3648684,3.478841,3.047881,3.2947245,3.1397197,3.1992207,3.2467248,3.2005427,3.3410456,3.133149,3.1055512,3.150639,2.835402,2.8940468,2.734128,2.924263,3.1050484,3.4190032,2.986887,2.9072812,2.9607036,3.339842,3.6083508,4.364226,4.8532186,4.3894067,3.0012174,3.475083,3.3859994,3.1983318,3.506182,3.8474329,4.3955526,4.7485666,4.32146,4.053046,4.3812346,4.408939,4.506839,3.905715,3.9244664,3.9820364,3.9780245,4.100571,4.085517,3.8911636,3.9405167,4.0751305,3.8016949,3.719307,3.9199774,-594.9059,114.597015,39.176025,19.417017,23.908394,22.036266,10.286201,15.31579,10.347813,6.403971,5.685177,6.1865406,0.63655734,15.015988,11.537841,6.4205284,5.011343,4.2921596,4.449352,4.0573335,3.6450827,3.529719,3.9550095,3.670405,3.488314,3.4746616,0.2701001,0.3096581,0.43077296,0.6753666,0.9547889,0.8174288,0.42516583,0.3823987,0.35578775,0.33541486,0.2979657,0.27957007,0.18016763,0.1789384,0.21695594,0.16627322,0.108816974,0.153074,0.17639612,0.22207125,0.21845728,0.2245224,0.18524913,0.17727725,407.3559281271552,320.8497226653132,1238.4271560464701,0.010283361731438515,0.0013332475,180.0,190.0,185.0,184.0,194.0,189.0,pranayama,P2
-26.658712,-27.724764,-30.634058,-35.623013,-46.647392,-49.933475,-52.471672,-57.42909,-60.65339,-61.065277,-63.219738,-62.707096,-61.965706,-64.19733,-65.66449,-66.69332,-66.67053,-66.59045,-67.91405,-69.326065,-70.87867,-71.06538,-70.6825,-72.29189,-73.03404,-73.313446,-73.93678,-75.64766,-77.016754,-78.990776,-77.92502,-77.64862,-79.17226,-80.832466,-81.62638,-83.736694,-84.03944,-85.10635,-86.580864,-86.47174,-87.931114,-90.179344,-90.49869,-91.374435,-91.82575,-91.954285,-91.35481,-90.80639,-90.27921,-89.680756,-90.065506,-90.94321,-90.595764,-90.67713,-91.00677,-90.28728,-90.43011,-90.54363,-91.07006,-91.637726,-91.76713,-91.979774,-91.84451,-94.90972,3.364035,3.569678,2.6617286,2.8435867,3.1466055,3.1123126,3.4409606,3.3167229,3.0117974,3.4017026,2.929053,3.306705,3.1956174,3.1664922,3.2608557,2.8855023,3.307027,3.2085018,3.0843587,3.1460087,3.1465833,3.1740558,2.8812244,2.946798,2.8813102,2.8239443,3.1060855,2.9519408,2.8681254,2.7368479,2.9328194,2.7573383,2.52241,2.92065,3.2753785,2.7062657,2.8429282,3.2641764,3.0358958,3.0927455,3.4457412,2.7189467,2.5455568,2.5955446,2.5975525,2.8944552,3.3680575,3.463091,3.3150694,3.5005324,3.4670463,3.2482762,2.6034007,2.213558,2.479073,2.8001006,2.717677,2.5890608,2.420522,2.1523383,2.02552,1.87334,1.855879,1.8514395,-605.9288,122.19725,39.428627,18.510834,24.454218,21.86513,11.173413,15.599813,10.18762,7.3670335,6.3284016,5.1666007,1.3789604,10.883858,6.8338947,4.388093,4.0586033,4.087321,4.0139904,3.7297277,3.3897862,3.2515945,3.5433252,3.309472,3.1427133,3.1336813,0.2745213,0.30651402,0.4197665,0.6330355,0.9517206,0.84557587,0.44101426,0.37590405,0.34257123,0.32294396,0.28766036,0.27819696,0.17044468,0.15932836,0.2051775,0.18449233,0.09706884,0.14566955,0.1681417,0.22334214,0.20167941,0.20568669,0.16583383,0.16527887,331.98064665641823,264.64356601653134,1072.7152455588937,0.009508455988979118,0.00138457,190.0,200.0,195.0,194.0,204.0,199.0,pranayama,P2
-26.222294,-27.580961,-30.76737,-35.739445,-46.36137,-50.028313,-52.313683,-57.338547,-60.42526,-61.079067,-62.976833,-62.171345,-62.489544,-64.43669,-65.627495,-66.723755,-67.00584,-66.879906,-68.078705,-69.13437,-70.21708,-70.07954,-70.265945,-72.00378,-72.727394,-72.92294,-73.48477,-75.17905,-76.78041,-77.93542,-76.64903,-77.09645,-78.858086,-80.98838,-81.79707,-83.26522,-83.661835,-85.41598,-86.69531,-86.89255,-88.13749,-89.41825,-89.76664,-90.374626,-90.64747,-90.729935,-90.56012,-90.350075,-89.89333,-89.021805,-89.1964,-90.16161,-89.474915,-89.63477,-90.10242,-89.52058,-89.01289,-89.308784,-89.903885,-90.14614,-90.43768,-90.6548,-90.39749,-93.508644,3.1363268,3.316735,2.7833955,2.9430091,2.9300408,2.9984612,3.5622363,3.1560473,3.1869905,3.3390691,3.0299182,3.0444384,3.371706,3.0748749,3.0602076,3.1042438,3.3398383,3.2456646,3.2489405,3.130824,3.03359,3.0838826,2.9585998,3.1248014,2.8826816,2.836284,2.905558,2.794533,3.012051,3.1203034,3.1982908,3.0453951,2.9499812,3.133398,3.2724385,3.136875,3.4273174,3.4938455,3.0158718,2.971697,3.6050234,3.5941346,3.4715397,3.796697,4.22601,4.1279607,4.2628627,4.2940497,3.653287,3.9146714,4.2378244,4.2270436,4.027893,3.9099848,4.038287,4.22582,4.3929396,4.393871,4.3589706,4.3012705,4.243468,3.968147,3.8699737,4.0273757,-602.0822,119.22272,40.44061,17.55635,24.959862,22.762585,11.493762,14.545126,10.209616,7.707192,5.524918,5.4049335,2.3686664,16.17346,12.215008,4.1116447,3.8728702,3.6192002,3.3278136,3.4861495,3.2469256,3.3897295,3.4233656,3.0533638,2.9883153,2.8758602,0.3037216,0.33403048,0.44617835,0.6597331,0.94792944,0.8398596,0.44854787,0.39986202,0.3703109,0.34924018,0.3181623,0.30827683,0.20281795,0.18653604,0.22560833,0.18211567,0.09889856,0.1451306,0.17098147,0.23037629,0.21385577,0.21873659,0.19566855,0.19988017,361.5393171188058,284.62797726943154,1144.8258549185537,0.009302267618909513,0.0014025114,200.0,210.0,205.0,204.0,214.0,209.0,pranayama,P2
